Entity,Code,Year,Fossil fuels (TWh)
Ireland,IRL,2008,185.59966
Ireland,IRL,2009,164.15132
Ireland,IRL,2010,166.76733
Ireland,IRL,2011,154.08609
Ireland,IRL,2012,151.88002
Ireland,IRL,2013,148.26996
Ireland,IRL,2014,145.66513
Ireland,IRL,2015,151.09334
Ireland,IRL,2016,159.87277
Ireland,IRL,2017,156.51605
Ireland,IRL,2018,157.23679
Ireland,IRL,2019,153.61598
Ireland,IRL,2020,138.18701
Ireland,IRL,2021,146.44997
Ireland,IRL,2022,148.70624
Ireland,IRL,2023,139.36879
Ireland,IRL,2024,139.85875
Israel,ISR,1965,41.006905
Israel,ISR,1966,42.641582
Israel,ISR,1967,51.733803
Israel,ISR,1968,52.661354
Israel,ISR,1969,59.519424
Israel,ISR,1970,63.53794
Israel,ISR,1971,72.10431
Israel,ISR,1972,68.30416
Israel,ISR,1973,72.81664
Israel,ISR,1974,73.12428
Israel,ISR,1975,75.14132
Israel,ISR,1976,77.03653
Israel,ISR,1977,80.89301
Israel,ISR,1978,88.32635
Israel,ISR,1979,91.25094
Israel,ISR,1980,92.57649
Israel,ISR,1981,94.15029
Israel,ISR,1982,101.73767
Israel,ISR,1983,101.80399
Israel,ISR,1984,105.93566
Israel,ISR,1985,98.24698
Israel,ISR,1986,103.335335
Israel,ISR,1987,110.80488
Israel,ISR,1988,118.760735
Israel,ISR,1989,124.26679
Israel,ISR,1990,129.12642
Israel,ISR,1991,131.25989
Israel,ISR,1992,153.11082
Israel,ISR,1993,166.28949
Israel,ISR,1994,173.50096
Israel,ISR,1995,195.13443
Israel,ISR,1996,202.2259
Israel,ISR,1997,221.13899
Israel,ISR,1998,232.71967
Israel,ISR,1999,241.17413
Israel,ISR,2000,227.27946
Israel,ISR,2001,227.15369
Israel,ISR,2002,231.5719
Israel,ISR,2003,238.5914
Israel,ISR,2004,243.25351
Israel,ISR,2005,244.35602
Israel,ISR,2006,245.78882
Israel,ISR,2007,254.92784
Israel,ISR,2008,262.2423
Israel,ISR,2009,254.56407
Israel,ISR,2010,264.4487
Israel,ISR,2011,269.0665
Israel,ISR,2012,281.23718
Israel,ISR,2013,265.53494
Israel,ISR,2014,257.8988
Israel,ISR,2015,271.3341
Israel,ISR,2016,275.39108
Israel,ISR,2017,280.40814
Israel,ISR,2018,286.3857
Israel,ISR,2019,292.24802
Israel,ISR,2020,273.01297
Israel,ISR,2021,276.96887
Israel,ISR,2022,290.35217
Israel,ISR,2023,260.85352
Israel,ISR,2024,249.13779
Italy,ITA,1965,784.80566
Italy,ITA,1966,858.3003
Italy,ITA,1967,947.6643
Italy,ITA,1968,1035.8887
Italy,ITA,1969,1132.3538
Italy,ITA,1970,1261.1993
Italy,ITA,1971,1338.6602
Italy,ITA,1972,1404.3909
Italy,ITA,1973,1484.5575
Italy,ITA,1974,1481.2338
Italy,ITA,1975,1437.4285
Italy,ITA,1976,1530.9893
Italy,ITA,1977,1502.5159
Italy,ITA,1978,1557.1619
Italy,ITA,1979,1614.5195
Italy,ITA,1980,1572.048
Italy,ITA,1981,1542.5651
Italy,ITA,1982,1501.9167
Italy,ITA,1983,1470.5101
Italy,ITA,1984,1489.5533
Italy,ITA,1985,1487.1188
Italy,ITA,1986,1525.958
Italy,ITA,1987,1604.471
Italy,ITA,1988,1643.8944
Italy,ITA,1989,1714.7087
Italy,ITA,1990,2049.3943
Italy,ITA,1991,1956.4125
Italy,ITA,1992,1966.1244
Italy,ITA,1993,1935.55
Italy,ITA,1994,1921.9116
Italy,ITA,1995,2045.2461
Italy,ITA,1996,2040.0292
Italy,ITA,1997,2061.3467
Italy,ITA,1998,2064.9448
Italy,ITA,1999,2063.4124
Italy,ITA,2000,1949.863
Italy,ITA,2001,1937.0662
Italy,ITA,2002,1960.2683
Italy,ITA,2003,2033.7753
Italy,ITA,2004,2065.8015
Italy,ITA,2005,2081.2532
Italy,ITA,2006,2074.3586
Italy,ITA,2007,2037.0033
Italy,ITA,2008,1976.755
Italy,ITA,2009,1785.9723
Italy,ITA,2010,1829.2104
Italy,ITA,2011,1771.6158
Italy,ITA,2012,1686.5016
Italy,ITA,2013,1536.0895
Italy,ITA,2014,1468.6232
Italy,ITA,2015,1522.6769
Italy,ITA,2016,1523.9786
Italy,ITA,2017,1549.2526
Italy,ITA,2018,1532.7172
Italy,ITA,2019,1509.4983
Italy,ITA,2020,1331.0332
Italy,ITA,2021,1453.9877
Italy,ITA,2022,1467.7935
Italy,ITA,2023,1353.6213
Italy,ITA,2024,1329.9275
Japan,JPN,1965,1606.828
Japan,JPN,1966,1842.5809
Japan,JPN,1967,2127.6206
Japan,JPN,1968,2349.1343
Japan,JPN,1969,2769.8318
Japan,JPN,1970,3182.141
Japan,JPN,1971,3309.3752
Japan,JPN,1972,3555.8123
Japan,JPN,1973,3983.6096
Japan,JPN,1974,3869.6018
Japan,JPN,1975,3811.0762
Japan,JPN,1976,3959.4019
Japan,JPN,1977,3977.6675
Japan,JPN,1978,3999.684
Japan,JPN,1979,4017.0461
Japan,JPN,1980,3800.0288
Japan,JPN,1981,3718.878
Japan,JPN,1982,3537.7046
Japan,JPN,1983,3612.2683
Japan,JPN,1984,3740.1453
Japan,JPN,1985,3743.2158
Japan,JPN,1986,3723.2546
Japan,JPN,1987,3867.07
Japan,JPN,1988,4116.363
Japan,JPN,1989,4208.097
Japan,JPN,1990,4339.6475
Japan,JPN,1991,4455.5845
Japan,JPN,1992,4536.533
Japan,JPN,1993,4504.01
Japan,JPN,1994,4752.9854
Japan,JPN,1995,4820.216
Japan,JPN,1996,4912.3438
Japan,JPN,1997,4928.647
Japan,JPN,1998,4810.5015
Japan,JPN,1999,4943.913
Japan,JPN,2000,5046.459
Japan,JPN,2001,4990.448
Japan,JPN,2002,4994.4814
Japan,JPN,2003,5193.62
Japan,JPN,2004,5128.4673
Japan,JPN,2005,5248.7295
Japan,JPN,2006,5173.4673
Japan,JPN,2007,5223.913
Japan,JPN,2008,5185.7793
Japan,JPN,2009,4607.4507
Japan,JPN,2010,4866.423
Japan,JPN,2011,4915.3105
Japan,JPN,2012,5252.0547
Japan,JPN,2013,5197.576
Japan,JPN,2014,5056.037
Japan,JPN,2015,4920.431
Japan,JPN,2016,4828.7637
Japan,JPN,2017,4829.473
Japan,JPN,2018,4711.592
Japan,JPN,2019,4556.284
Japan,JPN,2020,4189.5444
Japan,JPN,2021,4308.3506
Japan,JPN,2022,4286.3613
Japan,JPN,2023,4058.8823
Japan,JPN,2024,3950.8809
Kazakhstan,KAZ,1985,780.62006
Kazakhstan,KAZ,1986,800.1109
Kazakhstan,KAZ,1987,815.6455
Kazakhstan,KAZ,1988,842.2836
Kazakhstan,KAZ,1989,827.6452
Kazakhstan,KAZ,1990,837.6442
Kazakhstan,KAZ,1991,835.71716
Kazakhstan,KAZ,1992,825.856
Kazakhstan,KAZ,1993,724.32825
Kazakhstan,KAZ,1994,638.2005
Kazakhstan,KAZ,1995,573.8556
Kazakhstan,KAZ,1996,499.27368
Kazakhstan,KAZ,1997,439.50812
Kazakhstan,KAZ,1998,414.59326
Kazakhstan,KAZ,1999,388.82858
Kazakhstan,KAZ,2000,347.47815
Kazakhstan,KAZ,2001,392.451
Kazakhstan,KAZ,2002,397.99652
Kazakhstan,KAZ,2003,439.67853
Kazakhstan,KAZ,2004,467.4062
Kazakhstan,KAZ,2005,482.13043
Kazakhstan,KAZ,2006,521.28723
Kazakhstan,KAZ,2007,579.7822
Kazakhstan,KAZ,2008,614.47
Kazakhstan,KAZ,2009,549.7947
Kazakhstan,KAZ,2010,588.9295
Kazakhstan,KAZ,2011,672.2678
Kazakhstan,KAZ,2012,708.9051
Kazakhstan,KAZ,2013,710.52136
Kazakhstan,KAZ,2014,746.68677
Kazakhstan,KAZ,2015,610.46765
Kazakhstan,KAZ,2016,679.23865
Kazakhstan,KAZ,2017,733.9347
Kazakhstan,KAZ,2018,760.3436
Kazakhstan,KAZ,2019,769.45795
Kazakhstan,KAZ,2020,704.5955
Kazakhstan,KAZ,2021,789.2684
Kazakhstan,KAZ,2022,784.6363
Kazakhstan,KAZ,2023,808.6799
Kazakhstan,KAZ,2024,815.41895
Kuwait,KWT,1965,79.22156
Kuwait,KWT,1966,82.88144
Kuwait,KWT,1967,84.35843
Kuwait,KWT,1968,88.77665
Kuwait,KWT,1969,90.93682
Kuwait,KWT,1970,73.40753
Kuwait,KWT,1971,73.15679
Kuwait,KWT,1972,80.95828
Kuwait,KWT,1973,80.664154
Kuwait,KWT,1974,77.40107
Kuwait,KWT,1975,69.006836
Kuwait,KWT,1976,82.29846
Kuwait,KWT,1977,84.13927
Kuwait,KWT,1978,92.413055
Kuwait,KWT,1979,112.727234
Kuwait,KWT,1980,84.72407
Kuwait,KWT,1981,108.70876
Kuwait,KWT,1982,106.922485
Kuwait,KWT,1983,118.03348
Kuwait,KWT,1984,125.782196
Kuwait,KWT,1985,120.555084
Kuwait,KWT,1986,138.0484
Kuwait,KWT,1987,127.516205
Kuwait,KWT,1988,143.99365
Kuwait,KWT,1989,155.05028
Kuwait,KWT,1990,91.492676
Kuwait,KWT,1991,46.120697
Kuwait,KWT,1992,81.67526
Kuwait,KWT,1993,100.1729
Kuwait,KWT,1994,116.9345
Kuwait,KWT,1995,150.54976
Kuwait,KWT,1996,149.02011
Kuwait,KWT,1997,155.05125
Kuwait,KWT,1998,190.9837
Kuwait,KWT,1999,198.26514
Kuwait,KWT,2000,218.16188
Kuwait,KWT,2001,219.82071
Kuwait,KWT,2002,232.86986
Kuwait,KWT,2003,278.11325
Kuwait,KWT,2004,309.89484
Kuwait,KWT,2005,341.36133
Kuwait,KWT,2006,328.63324
Kuwait,KWT,2007,319.6644
Kuwait,KWT,2008,345.3061
Kuwait,KWT,2009,350.1613
Kuwait,KWT,2010,405.01877
Kuwait,KWT,2011,409.91107
Kuwait,KWT,2012,422.8001
Kuwait,KWT,2013,448.58475
Kuwait,KWT,2014,437.22583
Kuwait,KWT,2015,468.65475
Kuwait,KWT,2016,465.8241
Kuwait,KWT,2017,466.84943
Kuwait,KWT,2018,482.23618
Kuwait,KWT,2019,442.69193
Kuwait,KWT,2020,419.51218
Kuwait,KWT,2021,468.58063
Kuwait,KWT,2022,468.17987
Kuwait,KWT,2023,498.38354
Kuwait,KWT,2024,524.6034
Latvia,LVA,1985,97.480736
Latvia,LVA,1986,89.89532
Latvia,LVA,1987,79.18485
Latvia,LVA,1988,76.18357
Latvia,LVA,1989,74.3733
Latvia,LVA,1990,73.31584
Latvia,LVA,1991,69.993645
Latvia,LVA,1992,49.84807
Latvia,LVA,1993,40.96387
Latvia,LVA,1994,38.1405
Latvia,LVA,1995,36.162655
Latvia,LVA,1996,36.24137
Latvia,LVA,1997,33.29118
Latvia,LVA,1998,32.995182
Latvia,LVA,1999,30.726227
Latvia,LVA,2000,29.70509
Latvia,LVA,2001,32.62475
Latvia,LVA,2002,34.056686
Latvia,LVA,2003,34.04393
Latvia,LVA,2004,36.70251
Latvia,LVA,2005,37.547607
Latvia,LVA,2006,36.953674
Latvia,LVA,2007,38.27338
Latvia,LVA,2008,37.53647
Latvia,LVA,2009,34.085552
Latvia,LVA,2010,39.530895
Latvia,LVA,2011,35.809174
Latvia,LVA,2012,34.676155
Latvia,LVA,2013,34.469837
Latvia,LVA,2014,32.923756
Latvia,LVA,2015,33.947784
Latvia,LVA,2016,35.08462
Latvia,LVA,2017,34.14605
Latvia,LVA,2018,33.785954
Latvia,LVA,2019,35.91687
Latvia,LVA,2020,30.587065
Latvia,LVA,2021,32.29078
Latvia,LVA,2022,27.879522
Latvia,LVA,2023,27.314096
Latvia,LVA,2024,26.847948
Lithuania,LTU,1985,152.63153
Lithuania,LTU,1986,137.5524
Lithuania,LTU,1987,147.5381
Lithuania,LTU,1988,145.82889
Lithuania,LTU,1989,150.18443
Lithuania,LTU,1990,146.51004
Lithuania,LTU,1991,157.32115
Lithuania,LTU,1992,88.89958
Lithuania,LTU,1993,67.466064
Lithuania,LTU,1994,65.89862
Lithuania,LTU,1995,64.721146
Lithuania,LTU,1996,67.77639
Lithuania,LTU,1997,65.44425
Lithuania,LTU,1998,68.14713
Lithuania,LTU,1999,58.9668
Lithuania,LTU,2000,53.60627
Lithuania,LTU,2001,57.355118
Lithuania,LTU,2002,57.322388
Lithuania,LTU,2003,58.174038
Lithuania,LTU,2004,60.36273
Lithuania,LTU,2005,64.57706
Lithuania,LTU,2006,64.61059
Lithuania,LTU,2007,70.13252
Lithuania,LTU,2008,68.71665
Lithuania,LTU,2009,58.39431
Lithuania,LTU,2010,63.088375
Lithuania,LTU,2011,65.03843
Lithuania,LTU,2012,64.58735
Lithuania,LTU,2013,58.420143
Lithuania,LTU,2014,56.185368
Lithuania,LTU,2015,58.575993
Lithuania,LTU,2016,59.22981
Lithuania,LTU,2017,61.29581
Lithuania,LTU,2018,63.933037
Lithuania,LTU,2019,62.919098
Lithuania,LTU,2020,62.000282
Lithuania,LTU,2021,61.42158
Lithuania,LTU,2022,55.369087
Lithuania,LTU,2023,55.219692
Lithuania,LTU,2024,55.540752
Lower-middle-income countries,,1965,834.9728
Lower-middle-income countries,,1966,891.26697
Lower-middle-income countries,,1967,924.3448
Lower-middle-income countries,,1968,990.7933
Lower-middle-income countries,,1969,1059.5901
Lower-middle-income countries,,1970,1064.981
Lower-middle-income countries,,1971,1093.1343
Lower-middle-income countries,,1972,1147.1866
Lower-middle-income countries,,1973,1181.1804
Lower-middle-income countries,,1974,1225.6372
Lower-middle-income countries,,1975,1305.0834
Lower-middle-income countries,,1976,1347.9045
Lower-middle-income countries,,1977,1434.4678
Lower-middle-income countries,,1978,1464.942
Lower-middle-income countries,,1979,1575.631
Lower-middle-income countries,,1980,1648.4661
Lower-middle-income countries,,1981,1802.7184
Lower-middle-income countries,,1982,1870.4485
Lower-middle-income countries,,1983,1981.7693
Lower-middle-income countries,,1984,2078.4375
Lower-middle-income countries,,1985,2636.2961
Lower-middle-income countries,,1986,2774.4023
Lower-middle-income countries,,1987,2975.3115
Lower-middle-income countries,,1988,3156.0679
Lower-middle-income countries,,1989,3387.6528
Lower-middle-income countries,,1990,3586.6228
Lower-middle-income countries,,1991,3705.1736
Lower-middle-income countries,,1992,3859.8423
Lower-middle-income countries,,1993,4007.5361
Lower-middle-income countries,,1994,4178.15
Lower-middle-income countries,,1995,4501.589
Lower-middle-income countries,,1996,4734.4556
Lower-middle-income countries,,1997,4975.6265
Lower-middle-income countries,,1998,5185.829
Lower-middle-income countries,,1999,5406.919
Lower-middle-income countries,,2000,5688.199
Lower-middle-income countries,,2001,5782.382
Lower-middle-income countries,,2002,6001.808
Lower-middle-income countries,,2003,6180.0913
Lower-middle-income countries,,2004,6615.1167
Lower-middle-income countries,,2005,6987.823
Lower-middle-income countries,,2006,7182.981
Lower-middle-income countries,,2007,7715.076
Lower-middle-income countries,,2008,8177.311
Lower-middle-income countries,,2009,8674.005
Lower-middle-income countries,,2010,9041.703
Lower-middle-income countries,,2011,9414.886
Lower-middle-income countries,,2012,9864.738
Lower-middle-income countries,,2013,10097.905
Lower-middle-income countries,,2014,10668.055
Lower-middle-income countries,,2015,11157.491
Lower-middle-income countries,,2016,11698.538
Lower-middle-income countries,,2017,12148.951
Lower-middle-income countries,,2018,12755.343
Lower-middle-income countries,,2019,13081.284
Lower-middle-income countries,,2020,12351.251
Lower-middle-income countries,,2021,13278.367
Lower-middle-income countries,,2022,13665.719
Lower-middle-income countries,,2023,14466.673
Lower-middle-income countries,,2024,15119.424
Luxembourg,LUX,1965,41.54854
Luxembourg,LUX,1966,39.827286
Luxembourg,LUX,1967,39.191944
Luxembourg,LUX,1968,42.403786
Luxembourg,LUX,1969,45.689293
Luxembourg,LUX,1970,47.4263
Luxembourg,LUX,1971,45.700443
Luxembourg,LUX,1972,47.104794
Luxembourg,LUX,1973,49.965786
Luxembourg,LUX,1974,50.672333
Luxembourg,LUX,1975,42.08467
Luxembourg,LUX,1976,42.222237
Luxembourg,LUX,1977,39.24803
Luxembourg,LUX,1978,40.848488
Luxembourg,LUX,1979,41.97184
Luxembourg,LUX,1980,38.65831
Luxembourg,LUX,1981,32.992546
Luxembourg,LUX,1982,30.920807
Luxembourg,LUX,1983,28.891886
Luxembourg,LUX,1984,31.129347
Luxembourg,LUX,1985,32.024815
Luxembourg,LUX,1986,31.25528
Luxembourg,LUX,1987,29.46525
Luxembourg,LUX,1988,30.226522
Luxembourg,LUX,1989,34.849155
Luxembourg,LUX,1990,36.904346
Luxembourg,LUX,1991,39.635735
Luxembourg,LUX,1992,39.798267
Luxembourg,LUX,1993,40.323772
Luxembourg,LUX,1994,38.707848
Luxembourg,LUX,1995,33.61216
Luxembourg,LUX,1996,34.67255
Luxembourg,LUX,1997,33.850273
Luxembourg,LUX,1998,32.560677
Luxembourg,LUX,1999,34.49491
Luxembourg,LUX,2000,36.694363
Luxembourg,LUX,2001,39.36747
Luxembourg,LUX,2002,43.133194
Luxembourg,LUX,2003,45.284607
Luxembourg,LUX,2004,51.203968
Luxembourg,LUX,2005,51.93919
Luxembourg,LUX,2006,50.90858
Luxembourg,LUX,2007,48.843357
Luxembourg,LUX,2008,48.434574
Luxembourg,LUX,2009,46.34103
Luxembourg,LUX,2010,48.86273
Luxembourg,LUX,2011,47.574017
Luxembourg,LUX,2012,46.52097
Luxembourg,LUX,2013,44.01891
Luxembourg,LUX,2014,42.34417
Luxembourg,LUX,2015,40.86964
Luxembourg,LUX,2016,40.151875
Luxembourg,LUX,2017,41.384716
Luxembourg,LUX,2018,43.1152
Luxembourg,LUX,2019,43.544292
Luxembourg,LUX,2020,36.134296
Luxembourg,LUX,2021,38.817562
Luxembourg,LUX,2022,34.428425
Luxembourg,LUX,2023,32.8149
Luxembourg,LUX,2024,33.90314
Malaysia,MYS,1965,31.350655
Malaysia,MYS,1966,36.22626
Malaysia,MYS,1967,38.95826
Malaysia,MYS,1968,40.12531
Malaysia,MYS,1969,43.63621
Malaysia,MYS,1970,40.70873
Malaysia,MYS,1971,46.349213
Malaysia,MYS,1972,51.659786
Malaysia,MYS,1973,54.750675
Malaysia,MYS,1974,55.853607
Malaysia,MYS,1975,57.702354
Malaysia,MYS,1976,64.94667
Malaysia,MYS,1977,76.9761
Malaysia,MYS,1978,102.947334
Malaysia,MYS,1979,118.15817
Malaysia,MYS,1980,122.797066
Malaysia,MYS,1981,126.64905
Malaysia,MYS,1982,136.11542
Malaysia,MYS,1983,156.21089
Malaysia,MYS,1984,163.71057
Malaysia,MYS,1985,161.20883
Malaysia,MYS,1986,176.96584
Malaysia,MYS,1987,180.36026
Malaysia,MYS,1988,188.20068
Malaysia,MYS,1989,213.89822
Malaysia,MYS,1990,229.64067
Malaysia,MYS,1991,289.35333
Malaysia,MYS,1992,328.58307
Malaysia,MYS,1993,328.93683
Malaysia,MYS,1994,345.363
Malaysia,MYS,1995,380.44254
Malaysia,MYS,1996,429.88052
Malaysia,MYS,1997,504.10684
Malaysia,MYS,1998,483.28027
Malaysia,MYS,1999,508.12744
Malaysia,MYS,2000,589.8071
Malaysia,MYS,2001,607.23865
Malaysia,MYS,2002,643.1905
Malaysia,MYS,2003,699.2359
Malaysia,MYS,2004,755.0283
Malaysia,MYS,2005,817.3329
Malaysia,MYS,2006,825.1472
Malaysia,MYS,2007,881.82056
Malaysia,MYS,2008,909.63776
Malaysia,MYS,2009,881.4965
Malaysia,MYS,2010,913.4481
Malaysia,MYS,2011,924.039
Malaysia,MYS,2012,1009.16364
Malaysia,MYS,2013,1050.7953
Malaysia,MYS,2014,1055.0323
Malaysia,MYS,2015,1069.4241
Malaysia,MYS,2016,1110.9213
Malaysia,MYS,2017,1109.321
Malaysia,MYS,2018,1129.429
Malaysia,MYS,2019,1157.2424
Malaysia,MYS,2020,1106.6602
Malaysia,MYS,2021,1150.8708
Malaysia,MYS,2022,1244.3306
Malaysia,MYS,2023,1212.2719
Malaysia,MYS,2024,1262.2473
Mexico,MEX,1965,267.1174
Mexico,MEX,1966,280.6643
Mexico,MEX,1967,283.9723
Mexico,MEX,1968,307.3824
Mexico,MEX,1969,338.78592
Mexico,MEX,1970,359.66226
Mexico,MEX,1971,381.7399
Mexico,MEX,1972,423.65442
Mexico,MEX,1973,457.604
Mexico,MEX,1974,506.96173
Mexico,MEX,1975,549.2198
Mexico,MEX,1976,581.21625
Mexico,MEX,1977,610.2717
Mexico,MEX,1978,702.8595
Mexico,MEX,1979,775.9
Mexico,MEX,1980,853.7246
Mexico,MEX,1981,926.551
Mexico,MEX,1982,972.8509
Mexico,MEX,1983,967.5
Mexico,MEX,1984,1006.99176
Mexico,MEX,1985,1045.6805
Mexico,MEX,1986,1028.0674
Mexico,MEX,1987,1067.337
Mexico,MEX,1988,1067.7494
Mexico,MEX,1989,1120.5365
Mexico,MEX,1990,1223.8025
Mexico,MEX,1991,1262.0408
Mexico,MEX,1992,1275.4279
Mexico,MEX,1993,1273.8969
Mexico,MEX,1994,1374.7789
Mexico,MEX,1995,1315.2705
Mexico,MEX,1996,1344.1268
Mexico,MEX,1997,1388.1826
Mexico,MEX,1998,1457.5067
Mexico,MEX,1999,1454.7701
Mexico,MEX,2000,1555.8575
Mexico,MEX,2001,1553.2688
Mexico,MEX,2002,1603.0159
Mexico,MEX,2003,1634.6182
Mexico,MEX,2004,1724.5944
Mexico,MEX,2005,1887.3484
Mexico,MEX,2006,1911.1727
Mexico,MEX,2007,1938.5297
Mexico,MEX,2008,1993.5059
Mexico,MEX,2009,1991.0347
Mexico,MEX,2010,1979.8796
Mexico,MEX,2011,2067.5579
Mexico,MEX,2012,2099.4692
Mexico,MEX,2013,2101.2869
Mexico,MEX,2014,2057.9146
Mexico,MEX,2015,2043.2849
Mexico,MEX,2016,2115.3962
Mexico,MEX,2017,2164.178
Mexico,MEX,2018,2100.8145
Mexico,MEX,2019,2077.113
Mexico,MEX,2020,1856.5284
Mexico,MEX,2021,1950.8154
Mexico,MEX,2022,2049.494
Mexico,MEX,2023,2074.38
Mexico,MEX,2024,2081.6377
Middle Africa (EI),,1965,26.377907
Middle Africa (EI),,1966,26.98498
Middle Africa (EI),,1967,27.40711
Middle Africa (EI),,1968,28.442652
Middle Africa (EI),,1969,29.339094
Middle Africa (EI),,1970,29.93335
Middle Africa (EI),,1971,35.008892
Middle Africa (EI),,1972,36.456367
Middle Africa (EI),,1973,41.340267
Middle Africa (EI),,1974,43.134792
Middle Africa (EI),,1975,38.467514
Middle Africa (EI),,1976,37.92429
Middle Africa (EI),,1977,40.91017
Middle Africa (EI),,1978,47.541668
Middle Africa (EI),,1979,47.50882
Middle Africa (EI),,1980,49.64257
Middle Africa (EI),,1981,52.75126
Middle Africa (EI),,1982,49.74138
Middle Africa (EI),,1983,56.177837
Middle Africa (EI),,1984,51.316185
Middle Africa (EI),,1985,57.369484
Middle Africa (EI),,1986,55.66499
Middle Africa (EI),,1987,57.408375
Middle Africa (EI),,1988,61.32913
Middle Africa (EI),,1989,60.760296
Middle Africa (EI),,1990,57.28813
Middle Africa (EI),,1991,53.382378
Middle Africa (EI),,1992,53.08307
Middle Africa (EI),,1993,54.26577
Middle Africa (EI),,1994,53.07946
Middle Africa (EI),,1995,52.962627
Middle Africa (EI),,1996,53.07145
Middle Africa (EI),,1997,54.828987
Middle Africa (EI),,1998,52.4587
Middle Africa (EI),,1999,54.66155
Middle Africa (EI),,2000,60.037098
Middle Africa (EI),,2001,61.625523
Middle Africa (EI),,2002,66.71144
Middle Africa (EI),,2003,73.11501
Middle Africa (EI),,2004,90.32458
Middle Africa (EI),,2005,85.58828
Middle Africa (EI),,2006,95.77163
Middle Africa (EI),,2007,104.75293
Middle Africa (EI),,2008,116.18587
Middle Africa (EI),,2009,126.5781
Middle Africa (EI),,2010,143.25302
Middle Africa (EI),,2011,151.35237
Middle Africa (EI),,2012,173.23714
Middle Africa (EI),,2013,195.35315
Middle Africa (EI),,2014,202.90671
Middle Africa (EI),,2015,203.63023
Middle Africa (EI),,2016,203.46503
Middle Africa (EI),,2017,196.82903
Middle Africa (EI),,2018,198.3548
Middle Africa (EI),,2019,200.926
Middle Africa (EI),,2020,180.89963
Middle Africa (EI),,2021,210.91422
Middle Africa (EI),,2022,224.71474
Middle Africa (EI),,2023,225.08257
Middle Africa (EI),,2024,227.6481
Middle East (EI),,1965,531.8418
Middle East (EI),,1966,552.7292
Middle East (EI),,1967,583.85846
Middle East (EI),,1968,616.2008
Middle East (EI),,1969,652.1681
Middle East (EI),,1970,696.0223
Middle East (EI),,1971,749.06085
Middle East (EI),,1972,805.01324
Middle East (EI),,1973,891.18805
Middle East (EI),,1974,946.06757
Middle East (EI),,1975,938.2367
Middle East (EI),,1976,1057.1133
Middle East (EI),,1977,1203.6699
Middle East (EI),,1978,1268.9252
Middle East (EI),,1979,1489.4099
Middle East (EI),,1980,1436.2092
Middle East (EI),,1981,1562.5061
Middle East (EI),,1982,1725.2826
Middle East (EI),,1983,1900.2202
Middle East (EI),,1984,2150.1206
Middle East (EI),,1985,2277.1648
Middle East (EI),,1986,2389.303
Middle East (EI),,1987,2537.597
Middle East (EI),,1988,2686.485
Middle East (EI),,1989,2835.9888
Middle East (EI),,1990,2945.3625
Middle East (EI),,1991,3062.799
Middle East (EI),,1992,3343.7563
Middle East (EI),,1993,3431.8733
Middle East (EI),,1994,3830.1143
Middle East (EI),,1995,3944.7212
Middle East (EI),,1996,4069.3608
Middle East (EI),,1997,4287.505
Middle East (EI),,1998,4400.424
Middle East (EI),,1999,4498.885
Middle East (EI),,2000,4744.3936
Middle East (EI),,2001,4989.809
Middle East (EI),,2002,5276.672
Middle East (EI),,2003,5471.5522
Middle East (EI),,2004,5927.3813
Middle East (EI),,2005,6284.5557
Middle East (EI),,2006,6612.286
Middle East (EI),,2007,6924.692
Middle East (EI),,2008,7482.359
Middle East (EI),,2009,7600.5347
Middle East (EI),,2010,8163.584
Middle East (EI),,2011,8481.777
Middle East (EI),,2012,8792.136
Middle East (EI),,2013,9059.405
Middle East (EI),,2014,9403.672
Middle East (EI),,2015,9694.695
Middle East (EI),,2016,10014.066
Middle East (EI),,2017,10166.472
Middle East (EI),,2018,10206.757
Middle East (EI),,2019,10276.325
